,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
117,vx6zKGeTkt,Medina,2001,3.0,4.0,Hans im Glück,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",20,3.55,9999999,1
118,8323g6uOAx,18EU,2001,2.0,6.0,,[],2,0.0,9999999,0
119,82NDsFxJWe,Evo,2001,3.0,5.0,Eurogames,[],19,3.2105263157894735,9999999,0
120,pmeeieYK0a,Busen Memo,2001,2.0,2.0,,"[{'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",0,0.0,9999999,2
121,rOH1DSErCB,Africa,2001,2.0,5.0,,[],7,2.5714285714285716,9999999,0
122,1ENGdMu2U6,Frag Gold Edition,2001,2.0,6.0,Bollix Books,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",11,2.818181818181818,9999999,1
123,1SCEGAxUDz,Oink!,2001,2.0,6.0,,[],0,0.0,9999999,0
124,ooHHGmlLuD,eBay Electronic Talking Auction Game,2001,3.0,4.0,Hasbro,"[{'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",5,0.0,9999999,2
125,e4SBZ6hHlX,Contra,2001,2.0,2.0,,[],0,0.0,9999999,0
126,f7r36jSYDX,By Golly!,2001,2.0,6.0,Rio Grande Games,"[{'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",0,0.0,9999999,2
127,YQmKbFAR9q,The Artifact,2001,3.0,8.0,Sierra Madre Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}]",0,0.0,9999999,2
128,nt8oZpxHeU,Gnostica,2001,2.0,6.0,Looney Labs,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",0,0.0,9999999,3
129,xViD75B4N1,Starship Catan,2001,2.0,2.0,Mayfair Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'hmipYN1R1I', 'url': 'https://www.boardgameatlas.com/mechanic/hmipYN1R1I/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}]",19,3.052631578947368,9999999,4
130,AbRzKFHdw5,Kanaloa,2001,2.0,4.0,,[],0,0.0,9999999,0
131,EAULdUeLfk,Funkenschlag,2001,2.0,6.0,,"[{'id': 'xVDf5dmJts', 'url': 'https://www.boardgameatlas.com/mechanic/xVDf5dmJts/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",2,0.0,9999999,2
132,r9sGEDdrGv,Scramble for Africa,2001,2.0,5.0,,[],0,0.0,9999999,0
133,9j1rws7e8H,President,2001,2.0,2.0,,[],0,0.0,9999999,0
134,AHqjW7dWav,Devil Bunny Hates the Earth,2001,2.0,5.0,Cheapass Games,[],1,0.0,9999999,0
135,C8zw84lSYx,Big Shot,2001,2.0,4.0,Ravensburger Spieleverlag GmbH,[],1,0.0,9999999,0
136,xId1C2Cy5m,Axis & Allies Pacific,2001,2.0,3.0,Avalon Hill,"[{'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}]",2,0.0,9999999,2
137,1YipbEKYBd,Fact or Crap Board Game,2001,3.0,8.0,University Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}]",1,0.0,9999999,2
138,D70EPZ09uL,Hit the Deck,2001,2.0,6.0,AMIGO,[],3,0.0,9999999,0
139,Bx0DCKzIol,Battle of the Bands,2001,2.0,4.0,,[],2,0.0,9999999,0
140,ihIbzrpgai,Ur: 1830 BC,2001,3.0,6.0,Splotter Spellen,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",1,0.0,9999999,1
141,dS1hvVqwKQ,Beest,2001,3.0,6.0,Splotter Spellen,"[{'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",0,0.0,9999999,3
142,bWC2nCMaKR,Curses!,2001,3.0,6.0,Moonster Games,"[{'id': 'n1GtBt35Rd', 'url': 'https://www.boardgameatlas.com/mechanic/n1GtBt35Rd/undefined'}, {'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}, {'id': 'GUoWg3Mfh5', 'url': 'https://www.boardgameatlas.com/mechanic/GUoWg3Mfh5/undefined'}]",3,0.0,9999999,3
143,VH5DBKHEhr,Kupferkessel Co.,2001,2.0,2.0,Goldsieber Spiele,"[{'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",0,0.0,9999999,3
144,sLNtHpygB3,Combo,2001,2.0,4.0,,[],0,0.0,9999999,0
145,6hemlXH5L9,Atlantic Star,2001,2.0,6.0,Queen Games,"[{'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",5,0.0,9999999,1
146,IADQgh2AxX,Ka-Ching,2001,2.0,4.0,Ceaco,"[{'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}]",5,0.0,9999999,1
147,rlUf8o1GsY,Villains,2001,,,,[],0,0.0,9999999,0
148,H0912eAH9H,Isis & Osiris,2001,2.0,4.0,,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",3,0.0,9999999,1
149,R3APjLvOKu,Bionicle Adventure Game: Quest for Makuta,2001,2.0,6.0,Rose Art Industries Inc.,"[{'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",2,0.0,9999999,4
150,0JVerHrb5T,Dark Side,2001,3.0,5.0,,"[{'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",0,0.0,9999999,2
151,EbThpsbCbG,Jurassic Park III: Island Survival Game,2001,2.0,4.0,,"[{'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}]",1,0.0,9999999,1
152,cnF4ggWa7y,Hisss,2001,2.0,5.0,,"[{'id': '9YdRn9J9oZ', 'url': 'https://www.boardgameatlas.com/mechanic/9YdRn9J9oZ/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",13,2.230769230769231,9999999,2
153,XXs2MdQ5LE,Exalted,2001,,,,[],0,0.0,9999999,0
154,x9aBkWJDxL,Thunderbolt,2001,1.0,6.0,,[],0,0.0,9999999,0
155,i7wEiOEcts,Power Up,2001,2.0,2.0,,[],0,0.0,9999999,0
156,jD0OhiuWKl,Batman,2001,2.0,2.0,,[],0,0.0,9999999,0
157,k3Oi8H7dxu,Wacky Races,2001,2.0,6.0,,[],0,0.0,9999999,0
158,fiGJoGiTNz,Piecepack,2001,0.0,0.0,Piecepack Games,[],2,0.0,9999999,0
159,BT2j0Q6RG8,Pampas Railroads,2001,3.0,6.0,,"[{'id': 'xVDf5dmJts', 'url': 'https://www.boardgameatlas.com/mechanic/xVDf5dmJts/undefined'}, {'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}]",1,0.0,9999999,2
160,YdmWLUFssh,Entdecker: Exploring New Horizons,2001,2.0,4.0,Mayfair Games,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",4,0.0,9999999,3
161,UaOHjvKt0S,Plem Plem,2001,3.0,7.0,,"[{'id': '3dFd0RwsY4', 'url': 'https://www.boardgameatlas.com/mechanic/3dFd0RwsY4/undefined'}]",0,0.0,9999999,1
162,gh4hmf28Ph,Insectica,2001,2.0,4.0,,[],0,0.0,9999999,0
163,fOz9E2sTdE,Monopoly: Powerpuff Girls,2001,2.0,6.0,,"[{'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}]",0,0.0,9999999,4
164,HTkQvwGGD4,"Family Game Night Book and Game Set: Scrabble, Clue, Sorry, Yahtzee",2001,2.0,6.0,Parker Brothers,[],0,0.0,9999999,0
165,Iagj7jzVyB,Flowerpower,2001,1.0,2.0,,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",3,0.0,9999999,1
166,XBh4JNOQMJ,Le Chat Noir,2001,3.0,4.0,,[],0,0.0,9999999,0
167,iD79sEHbT5,Cardcaptors: Challenge of the Clow Spirits Game,2001,2.0,4.0,,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}]",0,0.0,9999999,2
168,OyEFIhhNKj,Garadon Manor,2001,,,,[],0,0.0,9999999,0
169,YcZOPlF3Ts,Dice Kwon Do,2001,2.0,2.0,,[],0,0.0,9999999,0
170,VcWY0fVOmQ,Tsar Rising,2001,,,,[],0,0.0,9999999,0
171,PX6lFD3eUH,Gnome Tribes,2001,2.0,4.0,,[],0,0.0,9999999,0
172,2V8YM6YSsu,Phase 10 Masters Edition,2001,2.0,6.0,,[],3,0.0,9999999,0
173,h6h5VE3bw3,Rummy 21,2001,2.0,5.0,,[],0,0.0,9999999,0
174,IRy4yTTCB6,Millionary,2001,3.0,6.0,,[],0,0.0,9999999,0
175,aAUjt1iS1i,Geeks: The Convention,2001,2.0,5.0,,[],0,0.0,9999999,0
176,3nMwoc30br,Sumo Arena,2001,2.0,7.0,,[],0,0.0,9999999,0
177,W74Yo6Hl6r,Hexen Rennen,2001,2.0,4.0,,[],1,0.0,9999999,0
178,UVpFfIjCWY,Apples to Apples Kids,2001,4.0,10.0,Out of the Box,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}]",3,0.0,9999999,2
179,8aVLGInIiU,Meander,2001,2.0,2.0,,[],0,0.0,9999999,0
180,hBHvlESD4R,Auf falscher Fährte,2001,3.0,4.0,,[],0,0.0,9999999,0
181,B6W2HrVu8H,Odysseus,2001,3.0,6.0,,[],0,0.0,9999999,0
182,9sDwVUojTD,"Atlantic, Chicago and Pacific Rails",2001,2.0,6.0,,"[{'id': 'jbLrZb1xIb', 'url': 'https://www.boardgameatlas.com/mechanic/jbLrZb1xIb/undefined'}, {'id': 'JYYdBW6UCE', 'url': 'https://www.boardgameatlas.com/mechanic/JYYdBW6UCE/undefined'}]",0,0.0,9999999,2
183,1uvXcKSizG,Im Zeichen des Kreuzes,2001,2.0,5.0,,"[{'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}]",2,0.0,9999999,1
184,hG6vgi431w,Willy Waschbär,2001,2.0,4.0,,[],0,0.0,9999999,0
185,foyLtQggDl,Earthdefenders,2001,1.0,1.0,,"[{'id': 'yomuPpKFx4', 'url': 'https://www.boardgameatlas.com/mechanic/yomuPpKFx4/undefined'}]",0,0.0,9999999,1
186,Fhln64Y09p,Danger,2001,3.0,5.0,,[],1,0.0,9999999,0
187,FHoXWeeKuV,Willy Waschbär,2001,2.0,4.0,,[],0,0.0,9999999,0
188,S49IGRF19e,Saloon,2001,3.0,6.0,,"[{'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}]",0,0.0,9999999,1
189,SMdpk4QV4H,Space Hole,2001,1.0,1.0,,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",0,0.0,9999999,2
190,BksDSjFxiv,Peep War,2001,2.0,6.0,,"[{'id': 'U3zhCQH7Et', 'url': 'https://www.boardgameatlas.com/mechanic/U3zhCQH7Et/undefined'}]",0,0.0,9999999,1
191,45DAEOZmdu,Deckmatch: The Unofficial Quake 3 Card Game,2001,2.0,2.0,,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",0,0.0,9999999,1
192,0NQTBYvrQK,Chaos Chess,2001,2.0,2.0,,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'MaXzmoZUoX', 'url': 'https://www.boardgameatlas.com/mechanic/MaXzmoZUoX/undefined'}]",0,0.0,9999999,3
193,SJSW8C5S3D,Clue/Parcheesi,2001,2.0,6.0,Hasbro,"[{'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}]",0,0.0,9999999,1
194,ct3d25H9yo,Dungeons & Dragons Chainmail,2001,2.0,6.0,,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'EVeAdboGUA', 'url': 'https://www.boardgameatlas.com/mechanic/EVeAdboGUA/undefined'}]",0,0.0,9999999,2
195,613s832Ruv,NBA Showdown,2001,2.0,2.0,,[],0,0.0,9999999,0
196,OzW7Q0XMFG,Metis,2001,2.0,2.0,,[],0,0.0,9999999,0
197,uMnJn9hKki,The Last Defender,2001,,,,[],0,0.0,9999999,0
198,2mGR4gVbFL,RIFTS Collectible Card Game,2001,2.0,6.0,,[],0,0.0,9999999,0
199,VCoXYkDjsy,Three Eyed Jack,2001,2.0,6.0,,[],0,0.0,9999999,0
200,k7pnwdyDfC,Puerto Rico,2002,2.0,5.0,Rio Grande Games,"[{'id': 'zzsE4jtI1b', 'url': 'https://www.boardgameatlas.com/mechanic/zzsE4jtI1b/undefined'}]",268,3.62138526119403,43,1
201,NPJFZ6HY8k,Carcassonne: Expansion 1 - Inns & Cathedrals,2002,2.0,6.0,Hans im Glück,[],111,3.562882882882883,225,0
202,AaRXSVtjLn,BANG!,2002,4.0,7.0,dV Giochi,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",148,2.747430529120671,317,5
203,QtV8B2Ln9d,Age of Steam,2002,2.0,6.0,Eagle-Gryphon Games,"[{'id': 'AZxlPpi5oq', 'url': 'https://www.boardgameatlas.com/mechanic/AZxlPpi5oq/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}, {'id': 'ohABM4GjbC', 'url': 'https://www.boardgameatlas.com/mechanic/ohABM4GjbC/undefined'}]",47,3.6074468085106384,454,5
204,lPmrDkMTBX,Carcassonne: Hunters & Gatherers,2002,2.0,5.0,Rio Grande Games,"[{'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",59,3.3389830508474576,524,1
205,LR0akBbN8W,Mexica,2002,2.0,4.0,IELLO,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}, {'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",36,3.6111111111111107,626,5
206,dhBQUVPDlD,Pirate's Cove,2002,3.0,5.0,Days of Wonder,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'BbTMRkwL0b', 'url': 'https://www.boardgameatlas.com/mechanic/BbTMRkwL0b/undefined'}, {'id': 'za4PP1LH00', 'url': 'https://www.boardgameatlas.com/mechanic/za4PP1LH00/undefined'}]",36,2.7222222222222223,1080,4
207,E9iyphhv8b,Cave Troll,2002,2.0,4.0,Fantasy Flight Games,"[{'id': 'oeg6wN9Eoc', 'url': 'https://www.boardgameatlas.com/mechanic/oeg6wN9Eoc/undefined'}, {'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'MEAoOygZsA', 'url': 'https://www.boardgameatlas.com/mechanic/MEAoOygZsA/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",24,3.0833333333333335,1159,5
208,aJA4SkCf97,Killer Bunnies and the Quest for the Magic Carrot; Blue Starter Deck,2002,2.0,8.0,Ultra Pro,"[{'id': 'PGjmKGi26h', 'url': 'https://www.boardgameatlas.com/mechanic/PGjmKGi26h/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}]",43,2.143895348837209,1214,6
209,Z4kKbbiKK2,Star Munchkin,2002,3.0,6.0,Steve Jackson Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",34,2.4411764705882346,1217,5
210,aP1yoyLmDE,Clans,2002,1.0,4.0,Toys,"[{'id': '05zCZoLvQJ', 'url': 'https://www.boardgameatlas.com/mechanic/05zCZoLvQJ/undefined'}, {'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}]",23,2.9565217391304346,1231,2
211,gGCpXc8OLh,Things...,2002,4.0,15.0,Hasbro,"[{'id': 'r6yIFvyXDD', 'url': 'https://www.boardgameatlas.com/mechanic/r6yIFvyXDD/undefined'}, {'id': 'UHdPUeuqyZ', 'url': 'https://www.boardgameatlas.com/mechanic/UHdPUeuqyZ/undefined'}]",23,2.71304347826087,1266,2
212,r0qi6cfnBn,Odin's Ravens,2002,2.0,2.0,KOSMOS,"[{'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}]",18,3.111111111111111,9999999,1
213,bzlMwRd7ve,Pueblo,2002,2.0,4.0,Ravensburger,"[{'id': '3te2oybNR4', 'url': 'https://www.boardgameatlas.com/mechanic/3te2oybNR4/undefined'}, {'id': '8PN2HE86wg', 'url': 'https://www.boardgameatlas.com/mechanic/8PN2HE86wg/undefined'}]",10,3.3000000000000003,9999999,2
214,MWll9EQYe1,Star Wars Epic Duels Game,2002,2.0,6.0,Milton Bradley,"[{'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'mGBzR68m8Z', 'url': 'https://www.boardgameatlas.com/mechanic/mGBzR68m8Z/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",19,3.0,9999999,3
215,6cGazTLMNv,30,2002,1.0,4.0,,[],0,0.0,9999999,0
216,AAPHrGKu2A,Thud,2002,2.0,2.0,The Cunning Artificer,"[{'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",0,0.0,9999999,1
217,OoGs7ukyAm,Battlestar Galactica,2002,2.0,2.0,,[],0,0.0,9999999,0
218,xNxBZ4uUCP,Arimaa,2002,2.0,2.0,Z-Man Games,"[{'id': 'qu5BcGjAzk', 'url': 'https://www.boardgameatlas.com/mechanic/qu5BcGjAzk/undefined'}]",10,3.0999999999999996,9999999,1
219,GDRMUq2uAl,Hammer of the Scots,2002,2.0,2.0,Columbia Games,"[{'id': 'bgGxE0pI2B', 'url': 'https://www.boardgameatlas.com/mechanic/bgGxE0pI2B/undefined'}, {'id': 'xuphiSlrxI', 'url': 'https://www.boardgameatlas.com/mechanic/xuphiSlrxI/undefined'}, {'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': 'DEvPj5twid', 'url': 'https://www.boardgameatlas.com/mechanic/DEvPj5twid/undefined'}]",16,3.4375000000000004,9999999,6
220,S2NP7DxCAC,"Lifeboat, the Card Game",2002,4.0,6.0,Gorilla Games,"[{'id': 'iWODHwRGuU', 'url': 'https://www.boardgameatlas.com/mechanic/iWODHwRGuU/undefined'}, {'id': 'WPytek5P8l', 'url': 'https://www.boardgameatlas.com/mechanic/WPytek5P8l/undefined'}, {'id': 'GNtouC8NLm', 'url': 'https://www.boardgameatlas.com/mechanic/GNtouC8NLm/undefined'}, {'id': 'BGrhzIN69D', 'url': 'https://www.boardgameatlas.com/mechanic/BGrhzIN69D/undefined'}, {'id': 'RwgEONzIzc', 'url': 'https://www.boardgameatlas.com/mechanic/RwgEONzIzc/undefined'}, {'id': 'lA3KUtVFCy', 'url': 'https://www.boardgameatlas.com/mechanic/lA3KUtVFCy/undefined'}, {'id': 'T8JEFYwoqy', 'url': 'https://www.boardgameatlas.com/mechanic/T8JEFYwoqy/undefined'}, {'id': 'AVY6EvSQTP', 'url': 'https://www.boardgameatlas.com/mechanic/AVY6EvSQTP/undefined'}, {'id': 'XM2FYZmBHH', 'url': 'https://www.boardgameatlas.com/mechanic/XM2FYZmBHH/undefined'}]",18,3.0555555555555554,9999999,9
221,ogITCTX1MN,Locomotive Werks,2002,3.0,5.0,Queen Games,"[{'id': 'R0bGq4cAl4', 'url': 'https://www.boardgameatlas.com/mechanic/R0bGq4cAl4/undefined'}]",2,0.0,9999999,1
